vacancy name,vacancy link,salary,suite_info,city
Compiler developer,https://hh.ru/vacancy/38316667?query=Python,нет сведений о заработной плате, Samsung Research Center,"Москва, Савеловская"
DevOps специалист SRE middle / senior,https://hh.ru/vacancy/39133361?query=Python,нет сведений о заработной плате, X5 RETAIL GROUP,Москва
DevOps инженер / Администратор АС,https://hh.ru/vacancy/38994454?query=Python,нет сведений о заработной плате, Сбербанк для экспертов,"Москва, Кожуховская"
Разработчик ядра динамического анализатора кода,https://hh.ru/vacancy/39111452?query=Python,нет сведений о заработной плате, Ростелеком-Солар,Москва
Архитектор высоконагруженных проектов,https://hh.ru/vacancy/39061404?query=Python,нет сведений о заработной плате,ООО ФК ПУЛЬС,Москва
Эксперт - аналитик по разработке моделей розничного бизнеса,https://hh.ru/vacancy/37625298?query=Python,нет сведений о заработной плате, Банк ВТБ (ПАО),Москва
Главный аналитик отдела развития серверной инфраструктуры,https://hh.ru/vacancy/37080246?query=Python,нет сведений о заработной плате, Банк ВТБ (ПАО),"Москва, Крестьянская застава и еще 1 "
Старший аналитик (digital маркетинг),https://hh.ru/vacancy/38522590?query=Python,нет сведений о заработной плате, Lamoda,"Москва, Полежаевская и еще 1 "
SAP Business Solution Consultant (Order to Cash),https://hh.ru/vacancy/39069528?query=Python,нет сведений о заработной плате, Antal Russia,Москва
Стажер/консультант в актуарную группу (страховые услуги),https://hh.ru/vacancy/38382083?query=Python,нет сведений о заработной плате, PwC,"Москва, Белорусская"
Risk-manager,https://hh.ru/vacancy/39102766?query=Python,нет сведений о заработной плате, SOVA CAPITAL LIMITED,"Москва, Добрынинская"
Application Security Officer (to Saint-Petersburg),https://hh.ru/vacancy/37356940?query=Python,нет сведений о заработной плате, SEMrush,Москва
CRM Маркетолог,https://hh.ru/vacancy/39047059?query=Python,нет сведений о заработной плате, Европлан,"Москва, Добрынинская и еще 2 "
